"X.AUTHID","sent_seq_id","binLabelScr","WhetherNeg","NegScr","target_entities","target_ent_size","spec_domain","binScrLevel0","binScrLevel1","binScrLevel2","whetherCentral","sent_rec_scr"
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'",3177,0.8,0,0,"(No subject)","0","xerox","0",0,1,0,0
"b'https://latam-en.news.xerox.com/en-mf/2015/06/23/updates-to-xerox-connectkey-for-docushare-and-sharepoint-offer-a-seamless-document-capture-experience-on-the-go/'",3198,0.4,1,0.07,"(No subject)","0","xerox","1",0,0,0,5
"b'https://latam-en.news.xerox.com/en-mf/2015/06/23/updates-to-xerox-connectkey-for-docushare-and-sharepoint-offer-a-seamless-document-capture-experience-on-the-go/'",3199,0.4,0,0,"['approach', 'users']","2","xerox","1",0,0,0,2
"b'https://latam-en.news.xerox.com/en-mf/2015/06/23/updates-to-xerox-connectkey-for-docushare-and-sharepoint-offer-a-seamless-document-capture-experience-on-the-go/'",3197,0.4,0,0,"ConnectKey","1","xerox","1",0,0,0,2
"b'https://latam-en.news.xerox.com/en-mf/2015/06/23/updates-to-xerox-connectkey-for-docushare-and-sharepoint-offer-a-seamless-document-capture-experience-on-the-go/'",3201,0.4,0,0,"ConnectKey","1","xerox","1",0,0,0,2
"b'https://latam-en.news.xerox.com/en-mf/2015/06/23/updates-to-xerox-connectkey-for-docushare-and-sharepoint-offer-a-seamless-document-capture-experience-on-the-go/'",3205,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://latam-en.news.xerox.com/en-mf/2015/06/23/updates-to-xerox-connectkey-for-docushare-and-sharepoint-offer-a-seamless-document-capture-experience-on-the-go/'",3210,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://latam-en.news.xerox.com/en-mf/2015/06/23/updates-to-xerox-connectkey-for-docushare-and-sharepoint-offer-a-seamless-document-capture-experience-on-the-go/'",3211,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://latam-en.news.xerox.com/en-mf/2015/06/23/updates-to-xerox-connectkey-for-docushare-and-sharepoint-offer-a-seamless-document-capture-experience-on-the-go/'",3212,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://latam-en.news.xerox.com/en-mf/2015/06/23/updates-to-xerox-connectkey-for-docushare-and-sharepoint-offer-a-seamless-document-capture-experience-on-the-go/'",3206,0.6,0,0,"(No subject)","0","xerox","0",1,0,0,1
"b'https://newsroom.hawaiianairlines.com/releases/hawaiian-airlines-names-casey-vice-chairman-and-c-e-o-e-v-p-robert-w-zoller-named-president-and-chief-operating-officer'",3213,0.2,0,0,"company","1","hawaiianairlines","1",0,0,1,4
"b'https://newsroom.hawaiianairlines.com/releases/hawaiian-airlines-names-casey-vice-chairman-and-c-e-o-e-v-p-robert-w-zoller-named-president-and-chief-operating-officer'",3215,0.4,0,0,"integration","1","hawaiianairlines","1",0,0,0,2
"b'https://newsroom.hawaiianairlines.com/releases/hawaiian-airlines-names-casey-vice-chairman-and-c-e-o-e-v-p-robert-w-zoller-named-president-and-chief-operating-officer'",3226,0.4,0,0,"(No subject)","0","hawaiianairlines","1",0,0,0,2
"b'https://newsroom.hawaiianairlines.com/releases/hawaiian-airlines-names-casey-vice-chairman-and-c-e-o-e-v-p-robert-w-zoller-named-president-and-chief-operating-officer'",3227,0.4,0,0,"(No subject)","0","hawaiianairlines","1",0,0,0,2
"b'https://newsroom.hawaiianairlines.com/releases/hawaiian-airlines-names-casey-vice-chairman-and-c-e-o-e-v-p-robert-w-zoller-named-president-and-chief-operating-officer'",3224,0.6,0,0,"(No subject)","0","hawaiianairlines","0",1,0,0,1
"b'https://newsroom.hawaiianairlines.com/releases/hawaiian-airlines-names-casey-vice-chairman-and-c-e-o-e-v-p-robert-w-zoller-named-president-and-chief-operating-officer'",3225,0.6,0,0,"(No subject)","0","hawaiianairlines","0",1,0,0,1
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3247,0.4,1,0.17,"you","1","xerox","1",0,0,0,5
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3273,0.4,0,0,"['pius sumba', 'azimmer']","2","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3241,0.4,0,0,"TIP","1","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3249,0.4,0,0,"paper","1","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3264,0.4,0,0,"paper communication","1","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3250,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3257,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3259,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3269,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3274,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3280,0.6,1,0.168,"(No subject)","0","xerox","0",1,0,0,5
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3287,0.4,0,0,"Xerox","1","xerox","1",0,0,1,4
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3282,0.4,0,0.117,"['you', 'you']","2","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3276,0.4,0,0,"['toner cartridge', 'vice president']","2","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3283,0.4,0,0,"['webinar', 'Xerox eConcierge app']","2","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3281,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3284,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3286,0.6,0,0,"['pius sumba', 'azimmer']","2","xerox","0",1,0,0,1
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3278,0.6,0,0,"you","1","xerox","0",1,0,0,1
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3289,0.4,1,0.085,"(No subject)","0","xerox","1",0,0,0,5
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3319,0.4,0,0,"['you', 'action']","2","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3304,0.4,0,0,"goals","1","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3321,0.4,0,0,"['you']","1","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3296,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3303,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3305,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3323,0.6,0,0,"['pius sumba', 'azimmer', 'Xerox Corporation']","3","xerox","0",1,0,0,1
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3295,0.8,0,0.148,"['vision', 'growth', 'it']","3","xerox","0",0,1,0,0
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3302,0.8,0,0.094,"(No subject)","0","xerox","0",0,1,0,0
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3349,0.4,1,0.296,"toner levels","1","xerox","1",0,0,0,5
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3329,0.4,1,0.259,"MFP","1","xerox","1",0,0,0,5
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3325,0.4,1,0.244,"(No subject)","0","xerox","1",0,0,0,5
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3333,0.4,1,0.165,"['you']","1","xerox","1",0,0,0,5
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3341,0.6,1,0.104,"C405 Color Multifunction Printer","1","xerox","0",1,0,0,5
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3353,0.4,0,0,"Xerox","1","xerox","1",0,0,1,4
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3347,0.4,0,0.035,"['possibilities Versalink', 'you', 'printer', 'you']","4","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3335,0.4,0,0,"['You', 'you']","2","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3340,0.4,0,0,"['Printers']","1","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3332,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3344,0.4,0,0,"(No subject)","0","xerox","1",0,0,0,2
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3352,0.6,0,0,"['pius sumba', 'azimmer']","2","xerox","0",1,0,0,1
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3346,0.8,0,0,"['devices', 'office', 'you']","3","xerox","0",0,1,2,0
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3370,0.2,1,0.154,"You","1","blackstone","1",0,0,0,5
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3366,0.4,0,0.076,"core businesses","1","blackstone","1",0,0,0,2
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3362,0.4,0,0,"D.C. Additional information","1","blackstone","1",0,0,0,2
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3354,0.2,0,0,"(No subject)","0","blackstone","1",0,0,0,2
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3357,0.2,0,0,"(No subject)","0","blackstone","1",0,0,0,2
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3358,0.2,0,0,"(No subject)","0","blackstone","1",0,0,0,2
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3363,0.2,0,0,"(No subject)","0","blackstone","1",0,0,0,2
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3365,0.4,0,0,"(No subject)","0","blackstone","1",0,0,0,2
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3367,0.2,0,0,"(No subject)","0","blackstone","1",0,0,0,2
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3369,0.2,0,0,"(No subject)","0","blackstone","1",0,0,0,2
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3359,0.6,0,0,"(No subject)","0","blackstone","0",1,0,0,1
"b'https://www.caesars.com/caesars-palace/things-to-do/omnia-nightclub?icml=lasvegasblog_CNW_Nightlife_CLV'",3384,0.4,1,0.247,"(No subject)","0","caesars","1",0,0,0,5
"b'https://www.caesars.com/caesars-palace/things-to-do/omnia-nightclub?icml=lasvegasblog_CNW_Nightlife_CLV'",3376,0.4,0,0,"venue","1","caesars","1",0,0,0,2
"b'https://www.caesars.com/caesars-palace/things-to-do/omnia-nightclub?icml=lasvegasblog_CNW_Nightlife_CLV'",3381,0.4,0,0,"terrace","1","caesars","1",0,0,0,2
"b'https://www.caesars.com/caesars-palace/things-to-do/omnia-nightclub?icml=lasvegasblog_CNW_Nightlife_CLV'",3378,0.4,0,0,"(No subject)","0","caesars","1",0,0,0,2
"b'https://www.caesars.com/caesars-palace/things-to-do/omnia-nightclub?icml=lasvegasblog_CNW_Nightlife_CLV'",3386,0.6,0,0,"['Complimentary entry']","1","caesars","0",1,0,0,1
"b'https://www.caesars.com/caesars-palace/things-to-do/omnia-nightclub?icml=lasvegasblog_CNW_Nightlife_CLV'",3375,0.6,0,0,"(No subject)","0","caesars","0",1,0,0,1
"b'https://www.caesars.com/caesars-palace/things-to-do/omnia-nightclub?icml=lasvegasblog_CNW_Nightlife_CLV'",3385,0.6,0,0,"(No subject)","0","caesars","0",1,0,0,1
"b'https://www.caesars.com/harrahs-las-vegas/restaurants/oyster-bar?icml=lasvegasblog_CNW_Restaurants_LAS'",3397,0.4,0,0,"['variety', 'you']","2","caesars","1",0,0,0,2
"b'https://www.caesars.com/harrahs-las-vegas/restaurants/oyster-bar?icml=lasvegasblog_CNW_Restaurants_LAS'",3400,0.4,0,0,"['E Offers']","1","caesars","1",0,0,0,2
"b'https://www.caesars.com/harrahs-las-vegas/restaurants/oyster-bar?icml=lasvegasblog_CNW_Restaurants_LAS'",3391,0.4,0,0,"(No subject)","0","caesars","1",0,0,0,2
"b'https://www.caesars.com/harrahs-las-vegas/restaurants/oyster-bar?icml=lasvegasblog_CNW_Restaurants_LAS'",3394,0.4,0,0,"(No subject)","0","caesars","1",0,0,0,2
"b'https://www.caesars.com/harrahs-las-vegas/restaurants/oyster-bar?icml=lasvegasblog_CNW_Restaurants_LAS'",3398,0.4,0,0,"(No subject)","0","caesars","1",0,0,0,2
"b'https://www.caesars.com/harrahs-las-vegas/restaurants/oyster-bar?icml=lasvegasblog_CNW_Restaurants_LAS'",3399,0.4,0,0,"(No subject)","0","caesars","1",0,0,0,2
"b'https://www.caesars.com/planet-hollywood/restaurants/pin-up-pizza?icml=lasvegasblog_CNW_Restaurants_PHV'",3413,0.6,1,0.189,"['You', 'slice']","2","caesars","0",1,0,0,5
"b'https://www.caesars.com/planet-hollywood/restaurants/pin-up-pizza?icml=lasvegasblog_CNW_Restaurants_PHV'",3420,0.4,0,0.083,"(No subject)","0","caesars","1",0,0,0,2
"b'https://www.caesars.com/planet-hollywood/restaurants/pin-up-pizza?icml=lasvegasblog_CNW_Restaurants_PHV'",3407,0.4,0,0,"pizza gals","1","caesars","1",0,0,0,2
"b'https://www.caesars.com/planet-hollywood/restaurants/pin-up-pizza?icml=lasvegasblog_CNW_Restaurants_PHV'",3419,0.4,0,0,"pizza sauce","1","caesars","1",0,0,0,2
"b'https://www.caesars.com/planet-hollywood/restaurants/pin-up-pizza?icml=lasvegasblog_CNW_Restaurants_PHV'",3410,0.4,0,0,"(No subject)","0","caesars","1",0,0,0,2
"b'https://www.caesars.com/planet-hollywood/restaurants/pin-up-pizza?icml=lasvegasblog_CNW_Restaurants_PHV'",3408,0.6,0,0,"Pin-Up Pizza","1","caesars","0",1,0,0,1
"b'https://www.caesars.com/planet-hollywood/restaurants/pin-up-pizza?icml=lasvegasblog_CNW_Restaurants_PHV'",3404,0.6,0,0,"(No subject)","0","caesars","0",1,0,0,1
"b'https://www.caesars.com/rio-las-vegas/restaurants/royal-india-bistro?icml=lasvegasblog_CNW_Restaurants_RLV'",3437,0.4,0,0.112,"(No subject)","0","caesars","1",0,0,0,2
"b'https://www.caesars.com/rio-las-vegas/restaurants/royal-india-bistro?icml=lasvegasblog_CNW_Restaurants_RLV'",3431,0.4,0,0,"bar","1","caesars","1",0,0,0,2
"b'https://www.caesars.com/rio-las-vegas/restaurants/royal-india-bistro?icml=lasvegasblog_CNW_Restaurants_RLV'",3443,0.4,0,0,"You","1","caesars","1",0,0,0,2
"b'https://www.caesars.com/rio-las-vegas/restaurants/royal-india-bistro?icml=lasvegasblog_CNW_Restaurants_RLV'",3445,0.4,0,0,"['Dine']","1","caesars","1",0,0,0,2
"b'https://www.caesars.com/rio-las-vegas/restaurants/royal-india-bistro?icml=lasvegasblog_CNW_Restaurants_RLV'",3429,0.4,0,0,"(No subject)","0","caesars","1",0,0,0,2
"b'https://www.caesars.com/rio-las-vegas/restaurants/royal-india-bistro?icml=lasvegasblog_CNW_Restaurants_RLV'",3428,0.6,0,0,"Enjoy delicacies","1","caesars","0",1,0,0,1
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3459,0.6,1,0.2,"(No subject)","0","citrix","0",1,0,0,5
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3467,0.4,0,0,"us","1","citrix","1",0,0,1,4
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3453,0.2,0,0,"people","1","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3468,0.4,0,0,"GPU","1","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3448,0.2,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3452,0.2,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3457,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3462,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3463,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3464,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3486,0.6,1,0.321,"(No subject)","0","citrix","0",1,0,0,5
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3488,0.4,1,0.193,"(No subject)","0","citrix","1",0,0,0,5
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3487,0.4,1,0.182,"(No subject)","0","citrix","1",0,0,0,5
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3485,0.4,1,0.138,"(No subject)","0","citrix","1",0,0,0,5
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3494,0.4,1,0.102,"(No subject)","0","citrix","1",0,0,0,5
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3477,0.4,1,0.095,"data","1","citrix","1",0,0,0,5
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3473,0.4,0,0,"NetScaler MPX-FIPS platform","1","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3482,0.2,0,0,"['Citrix NetScaler']","1","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3497,0.4,0,0,"you","1","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3479,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3490,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3495,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3514,0.4,1,0.172,"(No subject)","0","citrix","1",0,0,0,5
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3509,0.2,1,0.155,"(No subject)","0","citrix","1",0,0,0,5
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3511,0.4,1,0.133,"cost savings","1","citrix","1",0,0,0,5
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3503,0.2,1,0.093,"['I']","1","citrix","1",0,0,0,5
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3505,0.4,0,0,"['scenario', 'I', 'I']","3","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3520,0.2,0,0,"['General Data Protection Regulation', 'Brad Anderson', 'you']","3","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3519,0.4,0,0,"SWIFT CSP self-attestation deadline","1","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3500,0.2,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3502,0.2,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3504,0.2,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3506,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3512,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/03/01/uae-partner-shifts-into-overdrive-with-citrix-specializations/'",3528,0.4,0,0,"Siddiq","1","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/03/01/uae-partner-shifts-into-overdrive-with-citrix-specializations/'",3529,0.4,0,0,"John Carey","1","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/03/01/uae-partner-shifts-into-overdrive-with-citrix-specializations/'",3530,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/03/01/uae-partner-shifts-into-overdrive-with-citrix-specializations/'",3531,0.2,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/03/01/uae-partner-shifts-into-overdrive-with-citrix-specializations/'",3533,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/03/01/uae-partner-shifts-into-overdrive-with-citrix-specializations/'",3534,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/03/01/uae-partner-shifts-into-overdrive-with-citrix-specializations/'",3536,0.2,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/03/01/uae-partner-shifts-into-overdrive-with-citrix-specializations/'",3532,0.6,0,0,"(No subject)","0","citrix","0",1,0,0,1
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",3545,0.4,0,0,"Entisys","1","citrix","1",0,0,1,4
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",3542,0.6,0,0,"['Entisys', 'Entisys']","2","citrix","0",1,0,2,3
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",3549,0.4,0,0,"John Carey","1","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",3551,0.2,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",3554,0.4,0,0,"(No subject)","0","citrix","1",0,0,0,2
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",3537,0.6,0,0,"(No subject)","0","citrix","0",1,0,0,1
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",3541,0.6,0,0,"(No subject)","0","citrix","0",1,0,0,1
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",3552,0.6,0,0,"(No subject)","0","citrix","0",1,0,0,1
