"X.AUTHID","sent.content","sent_seq_id"
"b'http://searsholdings.com/press-releases/pr/1777'","The multi-step Ultra Care System is the cornerstone of Sears Carpet & Upholstery Care\'s success.",3013
"b'http://searsholdings.com/press-releases/pr/1777'","While many competitors rely on a single-step clean-and-rinse method, the Sears Ultra Care cleaning process offers a technologically-advanced, dual-step carpet and upholstery care system.",3014
"b'http://searsholdings.com/press-releases/pr/1777'","""Our deep-cleaning, clean-rinsing, dual-step process thoroughly removes cleaning agents and dirt from carpet and upholstery,"" said Hassey.",3015
"b'http://searsholdings.com/press-releases/pr/1777'","Sears is offering this process through franchise agreements with select local service providers.",3017
"b'http://searsholdings.com/press-releases/pr/1777'","Entrepreneur magazine\'s Franchise 500 is an annual ranking of the top 500 franchises based on numerous factors, including financial strength, growth rate and size of the system.",3020
"b'http://searsholdings.com/press-releases/pr/1777'","The company serves families across the country through appro 860 department stores, more than 2,100 specialized retail locations, and a variety of online offerings accessible through the company\'s Web site, .",3027
"b'http://searsholdings.com/press-releases/pr/1777'","Reprinted with permission from Entrepreneur magazine January 2001, .",3029
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'","b' ; September 25, 2015 at 9:00 AM ;The latest Wi-Fi standard is 802.11ac.",480
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'",";In this case, its likely that millions of businesses will be thinking seriously about making a change to their wireless networks.",483
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'","And the latest Wi-Fi network standard was 802.11n, with connection speeds of up to 600 megabits per second.",487
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'","And Deloitte reported that 425 million tablets and smartphones were sold, as opposed to 390 million desktops, laptops and netbooks.",489
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'",";Today, ABI Research estimates that there are close to 8 billion Wi-Fi-enabled devices competing for connection to the worlds wireless networks.",490
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'",";And, unlike in years past, those workers are not only surfing the web and using email, they are regularly video conferencing and working with other types of data-demanding applications.",493
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'",";So if you and your team are getting frustrated with slow-responding business applications, or failed phone or video calls, its likely that the devices and applications youre using are asking more from your network than it can handle.",495
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'","So investing in your wireless network today will give your business the secure, mobile and agile infrastructure it needs to compete successfully for years to come.",508
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","Containers do not provide the same level of isolation as virtual machines.",1755
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","The kernel pro access to physical resources like it does any other user mode process.",1759
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","KVM developers want to help users enjoy the benefits of both technologies by making VM deployments as speedy as containers.",1765
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'",";By far, the bulk of the conversation about KVM development in 2016/2017 was about improving I/O performance.",1767
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","KVM-rt is the KVM Realtime work.",1771
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","Some notable sessions that addressed this topic include:;Security is a theme woven into the fabric of the KVM project.",1772
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","For a community driven project like KVM, the roadmap isnt just about features and bug fi, its also about how the community can work together better.",1774
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'",";The KVM developer community is very accepting.",1776
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","When looking for details about the new developments in KVM, the best place to go to, is the code.",1782
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","; You are commenting using your Twitter account.",1789
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","; You are commenting using your Facebook account.",1790
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'","; You are commenting using your Google+ account.",1791
"b'http://rhelblog.redhat.com/2016/10/05/kvmforum/'",";Connecting to %s; ; ; ; your email address to follow the Red Hat Enterprise Linux Blog and receive notifications of new posts by email.",1792
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'","That is until the toner cartridge runs out while the vice president of sales needs 10 copies of a proposal printed just before a lunch meeting with new clients.",3276
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'","And you get free lifetime service coverage for your Xerox printers.",3278
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'","Xerox eConciege, a cloud-based solution, designed to check the toner, ink, waste cartridges and fusers in your networked and (MFPs) and replenish those supplies when low.",3280
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'","Join us for a brief webinar on how to use the Xerox eConcierge desktop app to order your printer supplies.",3281
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'","no contract, no commitment and as long as you purchase your printer supplies through Xerox eConcierge you will receive free lifetime service coverage from Xerox an average value of $1,280.",3282
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'","informative webinar will cover how the simple Xerox eConcierge app works and where to get the free download.",3283
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'","Register today for our September 12 webinar at so you too can take advantage of free lifetime service coverage for your Xerox printers.",3284
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'","None Sep 11, 2017 Aug 7, 2017 Jun 5, 2017 Apr 3, 2017 Mar 20, 2017 Jan 19, 2017 Jan 16, 2017 Dec 15, 2016 Jun 23, 2016 Aug 12, 2014 Jul 29, 2014 Jun 2, 2014 Feb 25, 2014 Feb 17, 2014 Feb 5, 2014 Jan 14, 2013 Aug 14, 2012 Jul 18, 2012 Jun 21, 2012 Mar 22, 2012 Mar 6, 2012 Feb 15, 2012 Dec 8, 2011 Dec 1, 2011 Nov 17, 2011 Oct 31, 2011 Oct 28, 2011 Oct 25, 2011 Select list(s): pius sumba says: TPM Best Practices says: azimmer says: Facebook Twitter LinkedIn Youtube Select list(s): 2017 Xerox Corporation.",3286
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'","Xerox and Xerox and Design are trademarks of Xerox Corporation in the United States and/or other countries.'",3287
"b'http://searsholdings.com/press-releases/pr/1449'","But while everyone welcomes spring and summer, the sun brings its own challenges that are just as formidable as snow and wind chill factors.",2924
"b'http://searsholdings.com/press-releases/pr/1449'","That\'s why a little preventive maintenance now can help avoid service disruptions later this summer, when customers need it.",2925
"b'http://searsholdings.com/press-releases/pr/1449'","""In the summer, a home\'s cooling system is critical for a family\'s comfort and safety.",2927
"b'http://searsholdings.com/press-releases/pr/1449'","The first gives homeowners a chance to save more than over 50 percent off the regular price on a pre-season cooling system tune-up from now until May 15(1).",2930
"b'http://searsholdings.com/press-releases/pr/1449'","The second offers zero percent financing until April 2004 on select new Kenmore or Carrier systems or 10 percent off.",2931
"b'http://searsholdings.com/press-releases/pr/1449'","This offer ends April 26, 2003(2).",2932
"b'http://searsholdings.com/press-releases/pr/1449'","Customers can call 1-800-4-MY-HOME or visit www.sears.com for full details on offers, zero percent financing or to schedule an in-home service appointment or request a free in-home estimate with a cooling specialist for a new or replacement system.",2933
"b'http://searsholdings.com/press-releases/pr/1449'","Sears has more than 10,000 in-home service technicians skilled at repairing every ajor brand of cooling systems, no matter where they were purchased.",2935
"b'http://searsholdings.com/press-releases/pr/1449'","With the cost of utilities rising, homeowners with cooling systems 10 years or older may want to make sure they are getting the most out of their cooling dollars, especially as these systems lose their ability to cool a home efficiently.",2936
"b'http://searsholdings.com/press-releases/pr/1449'","Only Sears has the ability to offer Carrier and Kenmore products through one of the nation\'s largest HVAC sales organizations, giving customers more reason to rely on Sears when it comes to outfitting their homes and families.",2939
"b'http://newsroom.lufthansagroup.com/english/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","On flight LH762 on 14 February, the youngest member of the fleet also had a special surprise on board: a donation cheque from help alliance for over 30,000 euros for the Sunshine"" education project in Delhi.",1611
"b'http://newsroom.lufthansagroup.com/english/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","With this, the Lufthansa Groups charitable organisation has increased its commitment for the project in 2017 by half again.",1612
"b'http://newsroom.lufthansagroup.com/english/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'",";More than 250 girls and boys from the Saidulajab slum in the Indian capital Delhi are currently being given the chance to attain a qualification equivalent of a high school diploma by the Sunshine Project, something which would in normal circumstances not have been possible.",1613
"b'http://newsroom.lufthansagroup.com/english/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","With this, they increase their chances on the job market.",1614
"b'http://newsroom.lufthansagroup.com/english/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","For most of the children, the Sunshine Project is a new home away from the at times catastrophic conditions in the slum; here, they receive regular meals and medical care.",1615
"b'http://newsroom.lufthansagroup.com/english/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","Thanks to the generous donation from help alliance, we have the security in place for long-term planning and can now help even more children and young people to get their school-leaving qualifications, said the trained tailor as he was given the donation.",1617
"b'http://newsroom.lufthansagroup.com/english/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","help alliance has supported the project since 2009.;Kuku and Priti Arora have performed e work for many years in helping children and young people to find their way out of poverty.",1618
"b'http://newsroom.lufthansagroup.com/english/press-releases/lufthansa-a350-900-lands-in-delhi-with-a-donation-in-its-luggage/s/b420a2b6-1f4c-4a52-879d-4e3e5a71b33b'","There are around forty support initiatives all over the world bundled together under the umbrella of help alliance, which in particular are there to give young people access to education and to enable them to lead the lives they want to live.",1628
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'","b'Anoush Dowlatshahi-Gordon Customer satisfaction and loyalty are top of mind for every company, as well as public sector organizations, yet building and retaining brand loyalty is probably one of the biggest challenges they face.",3177
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'","Research from says that US companies lose an estimated $41 billion every year after a bad customer e. Additionally, almost half of US consumers will take their business elsewhere after e less than adequate customer service.",3178
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'","This is especially the case with the millennial generation who generally have a much higher e for immediate results.",3180
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'","E customer service is a must, so what is holding companies back?",3181
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'","As companies begin to optimize and improve their customer service, the best place to start is by digitizing and streamlining all forms of customer communications.",3187
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'","Regardless of the channel direct mail, email or social media information needs to be consistent, relevant, and timely, and span a variety of channels to meet customer preferences to deliver an effective, memorable customer e. Many vendors can help with these efforts, but Xerox holistic vision of the entire customer lifecycle journey acquire, onboard, serve and grow is unique and allows companies to engage with their prospective and current customers along every step of the way, whether it is to address effective ways to help them retain clients or acquire new ones.",3188
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'","These tailored and personalized services help companies identify and transform key communication touch points across each customer journey, and deliver a truly transformative service that will significantly improve business effectiveness, relevance and results.",3193
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'","Sep 8, 2017 Aug 31, 2017 Aug 30, 2017 Jul 26, 2017 Jul 11, 2017 Jun 15, 2017 Dec 1, 2016 Select list(s): Leslie Long says: Christina G Bolin says: Christina G Bolin says: Facebook Twitter Google +1 LinkedIn Youtube Select list(s): 2017 Xerox Corporation.",3195
"b'https://blog.fitbit.com/fitbit-flex-2-update/'","A New York native, Danielle now lives in the Bay Area where she doesnt miss winter at all.",1835
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",";Last year at this time I was almost disabled.",1840
"b'https://blog.fitbit.com/fitbit-flex-2-update/'","Considering last year at this time I could barely walk I am very proud of myself.",1846
"b'https://blog.fitbit.com/fitbit-flex-2-update/'","And I look forward to some time ne year getting to 10,000 steps a day.",1847
"b'https://blog.fitbit.com/fitbit-flex-2-update/'",";I was drawn to join this conversation after reading the several references mentioning cycling I saw the photo and short bio of Fitbit news editor Danielle Kosecki after which I just assumed the discussion would at least in some way relate to how a fitbit user could track their cycling efforts.",1853
"b'https://blog.fitbit.com/fitbit-flex-2-update/'","; am a new fitbit user and maybe I simply havent found that information while it was right in front of me.",1855
"b'https://blog.fitbit.com/fitbit-flex-2-update/'","Either way, is it possible for you to guide me to somewhere on the fitbit site or simply respond to this comment with that information?",1856
"b'https://blog.fitbit.com/fitbit-flex-2-update/'","; you in advance,; fit bit is grate however I noticed that the alarm could be better it is just a simple vibration that could use a little work it is handy but it just doesnt seem to wake me up;Its not tracking automatically every time I bike ride.;Hello!",1857
"b'http://blog.searsholdings.com/inside-shc/what-makes-your-dad-special/'","When I came downstairs Christmas morning and walked into the living room, I was dismayed not to find one waiting for me.",43
"b'http://blog.searsholdings.com/inside-shc/what-makes-your-dad-special/'","He was in WWII, the Korean War and Vietnam.",59
"b'http://blog.searsholdings.com/inside-shc/what-makes-your-dad-special/'","The picture to the left is my dad the Korean war and me on the right as a young Army Captain. '",63
"b'http://blog.searsholdings.com/leadership-viewpoint/kmart-pharmacy-engaged-with-members-the-community/'","This service goes beyond what many key competitors are doing with general Q&A without member-specific support.",114
"b'http://blog.searsholdings.com/leadership-viewpoint/kmart-pharmacy-engaged-with-members-the-community/'","Kmart Pharmacy is your one stop shop for all immunizations this year.",125
"b'http://blogs.autodesk.com/autocad/graphics-enhancements-part-1-tuesday-tips-lynn/'","b'(1);Are you tired of those pesky jagged diagonal lines and unsmooth curves in AutoCAD?",1
"b'http://blogs.zebra.com/all-hail-the-consumer-why-convenience-is-key'",";One of these challenges is understanding current-day supply and demand.",199
"b'http://blogs.zebra.com/all-hail-the-consumer-why-convenience-is-key'",";What are the difficulties that you face when bowing down to your customers?",214
"b'http://blogs.zebra.com/amazon-dash-fad-or-future'","Amazons new Dash buttons can sort your needs at quite literally the touch of a button.",219
"b'http://blogs.zebra.com/amazon-dash-fad-or-future'","That moment you reach the aisle, look up and find an ominous gap where your favourite coffee should be is particularly disheartening.",231
"b'http://blogs.zebra.com/big-data-and-the-retail-industry'","b' ; November 14, 2016 at 7:00 AM ;Theres no doubt about it, the world of retail has evolved.",264
"b'http://blogs.zebra.com/big-data-and-the-retail-industry'","The influences were there, hiding in plain sight, yet I, like most, had walked by them, wilfully unaware of the data working behind the scenes, driving us to spend.",272
"b'http://blogs.zebra.com/big-data-and-the-retail-industry'","Ill walk around as ads customised to my personal interests attempt to grab my attention probably popping up on my phone or a nearby screen.",282
"b'http://blogs.zebra.com/blog/bid/52555/Public-Safety-Suffering-eCitation-is-the-Perfect-Combatant'","This allows for officers and offices to electronically file citations versus the manually issuing and filing where citations can get lost in the shuffle of a busy day.",291
"b'http://blogs.zebra.com/blog/bid/52555/Public-Safety-Suffering-eCitation-is-the-Perfect-Combatant'","It also cuts down on time spent filing and processing.",292
"b'http://blogs.zebra.com/building-relationships-through-data-connectivity'",";Done correctly, that investment has serious potential for return.",330
"b'http://blogs.zebra.com/field-service-gets-smart-an-interview-with-zebra-technologies'","And, by the way, if you ignore it, in about 3 weeks, the machine is going to stop working completely.",354
"b'http://blogs.zebra.com/field-service-gets-smart-an-interview-with-zebra-technologies'","; Hilton says that manufacturers have been capturing data since the 80s but it was so difficult to get that many businesses didnt do anything with it.",360
"b'http://blogs.zebra.com/field-service-gets-smart-an-interview-with-zebra-technologies'","It allows you to see critical data at a time when you can still do something with the information.",367
"b'http://blogs.zebra.com/loyalty-how-retail-analytics-makes-us-more-human'",";The danger is that personalisation turns into intrusion.",420
"b'http://blogs.zebra.com/loyalty-how-retail-analytics-makes-us-more-human'",";It's about balancing attentive, personalised service against the risk of becoming a pestering nuisance.",423
"b'http://blogs.zebra.com/loyalty-how-retail-analytics-makes-us-more-human'","You know the kind; they always seem to call at the most inconvenient time, or persuade you to borrow DVDs you have no intention of watching.",431
"b'http://blogs.zebra.com/oem-technology-the-smarter-kitchen'","A bar code can make the recipe book obsolete and turn the most incapable cook into a master chef.",460
"b'http://blogs.zebra.com/offering-the-best-wi-fi-service'",";, a French business that specialises in car maintenance, car accessories and car parts, recently faced a common issue met by many businesses: its Wi-Fi was failing to cope with the demands placed on it.",466
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'","Because any wireless network thats more than three years old is probably not up to the job of meeting todays demand for connectivity.",484
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'","We had the launch of the first iPad while still awestruck by the iPhone 3GS, neither of which are much use today as serious business tools.",486
"b'http://blogs.zebra.com/slow-wireless-makes-for-slow-business-its-time-to-rethink'",";But, as always with technology, new doesnt always mean best.",497
"b'http://blogs.zebra.com/the-business-case-for-hotel-wi-fi'",";The problem is that 3G and 4G coverage is often patchy, especially within larger buildings, or in more remote locations.",516
"b'http://blogs.zebra.com/the-business-case-for-hotel-wi-fi'","After all, how do you feel when there's no coverage for your smartphone?",519
"b'http://blogs.zebra.com/the-business-case-for-hotel-wi-fi'",";Offering Wi-Fi alone isnt enough.",523
"b'http://blogs.zebra.com/the-business-case-for-hotel-wi-fi'","A poor Wi-Fi service is almost worse than none at all, because the e doesn't match guest e.;Lets get technical for a moment.",525
"b'http://blogs.zebra.com/the-business-case-for-hotel-wi-fi'","Computer networks don't like change, and with guests moving around and coming and going, the wireless system has to cope with a constant stream of connections and disconnections.",527
"b'http://blogs.zebra.com/the-business-case-for-hotel-wi-fi'",";Business guests attending conferences can focus on their work, rather than worrying about the technology involved.",535
"b'http://blogs.zebra.com/topic/location-solutions'",";Customers are often thought to be driven by price alone.",558
"b'http://connect.blogs.xerox.com/2017/05/10/brother-dominics-miracle-is-no-1/'","With a total of 9.6 million video views to-date on YouTube, Facebook and Twitter it is our new record as the No.",594
"b'http://investors.citrix.com/releasedetail.cfm?ReleaseID=617953'","The information provided is for informational purposes only and is not a commitment, promise or legal obligation to deliver any material, code or functionality and should not be relied upon in making purchasing decisions or incorporated into any contract.",760
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229549&c=254471&p=irol-newsArticle'",";The Mad Dog Phase 2 field development is located near Green Canyon Block 825 of the ;, 150 miles (240 kilometers) south of ; in about 5,100 feet (1,550 meters) of water.",903
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'",""";"";\'s strategic alliance with ; has been critical to ;\'s success,"" said ;, ;\'s President and CEO.",922
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229561&c=254471&p=irol-newsArticle'",";(Logo: ;) ;SOURCE ;News Provided by Acquire Media;TechnipFMC plc Registered in England and Wales Registered No.",931
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229564&c=254471&p=irol-newsArticle'",";The field is located in the South Natuna Sea Block B PSC and in water depths of appro 334 feet (102 meters).",935
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229880&c=254471&p=irol-newsArticle_Print'","The words ""believe,"" ""e,"" ""anticipate,"" ""plan,"" ""intend,"" ""foresee,"" ""should,"" ""would,"" ""could"" and similar e, including the negative thereof, are intended to identify forward-looking statements, which are generally not historical in nature.",992
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229880&c=254471&p=irol-newsArticle_Print'","The Company undertakes no obligation to publicly update or revise any of its forward-looking statements after the date they are made, whether as a result of new information, future events or otherwise.",999
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229880&c=254471&p=irol-newsArticle'","The words ""believe,"" ""e,"" ""anticipate,"" ""plan,"" ""intend,"" ""foresee,"" ""should,"" ""would,"" ""could"" and similar e, including the negative thereof, are intended to identify forward-looking statements, which are generally not historical in nature.",973
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229883&c=254471&p=irol-newsArticle'","The words ""believe,"" ""e,"" ""anticipate,"" ""plan,"" ""intend,"" ""foresee,"" ""should,"" ""would,"" ""could"" and similar e, including the negative thereof, are intended to identify forward-looking statements, which are generally not historical in nature.",1010
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229901&c=254471&p=irol-newsArticle'",";The ; field is located appro 275 miles southeast of ; in Keathley Canyon Block 875, in water depths of appro 7,100 feet (2,160 meters).",1039
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229901&c=254471&p=irol-newsArticle'","The words ""believe,"" ""e,"" ""anticipate,"" ""plan,"" ""intend,"" ""foresee,"" ""should,"" ""would,"" ""could"" and similar e, including the negative thereof, are intended to identify forward-looking statements, which are generally not historical in nature.",1044
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229902&c=254471&p=irol-newsArticle_Print'","The words ""believe,"" ""e,"" ""anticipate,"" ""plan,"" ""intend,"" ""foresee,"" ""should,"" ""would,"" ""could"" and similar e, including the negative thereof, are intended to identify forward-looking statements, which are generally not historical in nature.",1093
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2229904&c=254471&p=irol-newsArticle_Print'","The words ""believe,"" ""e,"" ""anticipate,"" ""plan,"" ""intend,"" ""foresee,"" ""should,"" ""would,"" ""could"" and similar e, including the negative thereof, are intended to identify forward-looking statements, which are generally not historical in nature.",1111
"b'http://investors.technipfmc.com/phoenix.zhtml?ID=2275658&c=254471&p=irol-newsArticle'","; Contacts; ; Christophe Belorgeot; Vice President Corporate Communications; Tel: +33 1 47 78 39 92 ; Email: ; ; ; Lisa Adams; Senior Manager Digital Communications; Tel: +1 281 405 465;9 Email: ;TechnipFMC plc Registered in England and Wales Registered No.",1129
"b'http://investors.thecheesecakefactory.com/phoenix.zhtml?ID=2290001&c=109258&p=irol-newsArticle_Print'","; and ; are not affiliated with, and do not endorse products or services of, The ;.",1204
"b'http://investors.thecheesecakefactory.com/phoenix.zhtml?ID=2290001&c=109258&p=irol-newsArticle'","; and ; are not affiliated with, and do not endorse products or services of, The ;.",1187
"b'http://newsroom.lufthansagroup.com/english'","As soon as a meeting runs shorter or someone cancels an appointment the entire schedule needs to be.",1210
"b'http://newsroom.lufthansagroup.com/english'","; To this day, the fate of the passengers is unclear: On March 8 2014, Malaysian Airlines flight MH 370 disappeared on its way from Kuala Lumpur to Beijing.",1220
"b'http://newsroom.lufthansagroup.com/english'","; There is no doubt that digitalization has changed the way we live.",1227
"b'http://newsroom.lufthansagroup.com/english'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1237
"b'http://newsroom.lufthansagroup.com/english/more/fleet/press-releases/lufthansa-a350-900--take-off-on-a-new-digital-travel-experience/s/226c1539-068e-447b-af0a-c6e716599fbe'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1264
"b'http://newsroom.lufthansagroup.com/english/more/flight-operation/new-satellite-terminal-redefines-standards-for-quality--comfort-and-convenience/s/768ae186-e78b-4a6a-8062-0665cc447b88'",";The satellite has no direct landside transportation links.",1273
"b'http://newsroom.lufthansagroup.com/english/more/flight-operation/new-satellite-terminal-redefines-standards-for-quality--comfort-and-convenience/s/768ae186-e78b-4a6a-8062-0665cc447b88'","; Some items have been removed from your Media Cart because they are no longer available or e. ; """,1288
"b'http://newsroom.lufthansagroup.com/english/more/flight-operation/press-releases/new-satellite-terminal-redefines-standards-for-quality--comfort-and-convenience/s/768ae186-e78b-4a6a-8062-0665cc447b88'",";The satellite has no direct landside transportation links.",1297
"b'http://newsroom.lufthansagroup.com/english/more/flight-operation/press-releases/new-satellite-terminal-redefines-standards-for-quality--comfort-and-convenience/s/768ae186-e78b-4a6a-8062-0665cc447b88'","; Some items have been removed from your Media Cart because they are no longer available or e. ; """,1312
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology'","; There is no doubt that digitalization has changed the way we live.",1313
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",";04-AUG-2017;There is no doubt that digitalization has changed the way we live.",1334
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'","There are a number of well-known e: UBER, for instance, is currently revolutionizing the ta industry around the world, and AirBnB is tapping the demand of the market for hotel stays.",1349
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'","We still dont have comprehensive forecasts that are accurate and reliable enough, says 43-year-old Karssemeijer.",1365
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'","Thats not a great help to us, says A380 Copilot Oliver Matz.",1367
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1386
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases'","; There is no doubt that digitalization has changed the way we live.",1387
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases'","; Some items have been removed from your Media Cart because they are no longer available or e. ; """,1408
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'",";04-AUG-2017;There is no doubt that digitalization has changed the way we live.",1409
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/dimensions-of-digitization/s/0afe008d-0c7a-4f66-b97d-1e26617d5250'","There are a number of well-known e: UBER, for instance, is currently revolutionizing the ta industry around the world, and AirBnB is tapping the demand of the market for hotel stays.",1424
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'","We still dont have comprehensive forecasts that are accurate and reliable enough, says 43-year-old Karssemeijer.",1440
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'","Thats not a great help to us, says A380 Copilot Oliver Matz.",1442
"b'http://newsroom.lufthansagroup.com/english/more/innovation-technology/press-releases/locating-turbulence/s/006e01b2-0895-4b68-bb16-bb8e04867f65'","; Some items have been removed from your Media Cart because they are no longer available or e. ; '",1461
