"X.AUTHID","sent_seq_id","binLabelScr","WhetherNeg","NegScr","target_entities","target_ent_size","spec_domain","binScrLevel0","binScrLevel1","binScrLevel2","whetherCentral","sent_rec_scr","sent.content"
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",2323,0.4,1,0.088,"(No subject)",0,"xerox",1,0,0,0,5,"The woman screamed at the top of her lungs and the entire office went silent, as they turned to see me red-faced and bug-eyed."
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",2324,0.4,1,0.07,"['Xerox career']",1,"xerox",1,0,0,0,5,"If not for several women who found this hysterical, my Xerox career would have been brief."
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",2332,0.4,1,0.067,"['we', 'customers', 'we', 'we', 'they']",5,"xerox",1,0,0,4,6,"we get so caught up in letting customers know what we have to offer that we miss out completely on what they want."
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",2339,0.4,1,0.131,"['yourself', 'you']",2,"xerox",1,0,0,0,5,"yourself is the advice you hear most when meeting new people, but for certain personality types, that can get you into trouble quickly."
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",2344,0.4,1,0.293,"(No subject)",0,"xerox",1,0,0,0,5,"You being sent to a customer who has hit the ceiling and is threatening to cancel."
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",2347,0.4,1,0.163,"(No subject)",0,"xerox",1,0,0,0,5,"We all make promises that we intend to keep, but our busy, stressful lives often sidetrack us and keep us from following through."
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",2349,0.4,1,0.238,"(No subject)",0,"xerox",1,0,0,0,5,"It human nature to doubt the sincerity of a stranger."
"b'https://connect.blogs.xerox.com/2014/12/22/the-art-of-the-first-impression/'",2351,0.4,1,0.064,"['we', 'customers', 'we', 'we', 'they']",5,"xerox",1,0,0,4,6,"Sometimes we get so caught up in letting customers know what we have to offer that we miss out completely on what they want."
"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",2358,0.4,0,0.099,"['reviews', 'brands', 'customers']",3,"xerox",1,0,0,2,4,"Given the ease with which bad reviews can travel, 2015 will see many brands shifting into proactive mode e a helping hand before customers even ask for it."
"b'https://connect.blogs.xerox.com/2015/02/21/10-ways-customer-care-will-change-in-2015/'",2375,0.4,1,0.139,"(No subject)",0,"xerox",1,0,0,0,5,"The reason is quite simple: Customers often can find the answer to their problems and also miss out on the benefits of the two-way nature of a conversation."
"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",2390,0.4,1,0.086,"economy",1,"xerox",1,0,0,0,5,"b'In today hyper-competitive digital economy, businesses and their employees have no choice but to do more with less."
"b'https://connect.blogs.xerox.com/2015/03/04/9-insights-to-transform-your-organization/'",2392,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"On Feb. 4 at the historic Savoy Hotel in London, Xerox brought together thought leaders from around the world to brainstorm ways to thrive in this new environment."
"b'https://connect.blogs.xerox.com/2015/05/01/3-reasons-why-your-tech-reps-are-wary-of-change/'",2433,0.4,1,0.263,"(No subject)",0,"xerox",1,0,0,0,5,"Tech reps: Creatures of habit, practical, and suspicious."
"b'https://connect.blogs.xerox.com/2015/05/15/the-brand-that-transformed-an-industry/'",2462,0.6,1,0.158,"['Businesses']",1,"xerox",0,1,0,0,5,"Businesses that strike that balance can transform an industry."
"b'https://connect.blogs.xerox.com/2015/12/16/masters-of-the-mall-tips-for-getting-seasonal-staffers-ready-for-the-rush/'",2496,0.4,0,0,"['customer', 'you', 'associate']",3,"xerox",1,0,0,1,4,"The customer comes to the store for an e you want your associate focused on providing that e, versus simply making the sale."
"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",2510,0.4,0,0,"office",1,"xerox",1,0,0,1,4,"Given that the office isn a physical location anymore, both software and hardware must be configured to be used effectively and efficiently by a growing virtual, mobile and contract workforce."
"b'https://connect.blogs.xerox.com/2016/03/10/5-essentials-for-the-office-of-the-future/'",2524,0.4,0,0,"['Xerox']",1,"xerox",1,0,0,1,4,"So, as an e of new office technologies that address these demands while also simplifying solutions for the individual, Xerox has just released the 14 ."
"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",2540,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"In NYC learning how and are partnering to help small biz navigate the Ale Levit (@alevit) In celebration of National Small Business Week, Xerox teamed up with Staples to host an event highlighting the real-life applications of the new self-service devices."
"b'https://connect.blogs.xerox.com/2017/05/04/work-just-got-easier-for-mobile-workers/'",2550,0.4,0,0,"['You', 'we']",2,"xerox",1,0,0,1,4,"You can view more of the great feedback we received from customers in this video: E art Gracias!"
"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",2566,0.4,1,0.216,"(No subject)",0,"xerox",1,0,0,0,5,"That because his job is no longer 9 to 5."
"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",2568,0.8,1,0.238,"Kmetz e.",1,"xerox",0,0,1,0,5,"is a blessing and a curse, Kmetz e. can work from home."
"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",2571,0.6,1,0.124,"(No subject)",0,"xerox",0,1,0,0,5,"But as much as technology enables this fle, it can also overwhelm us."
"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",2573,0.4,1,0.103,"(No subject)",0,"xerox",1,0,0,0,5,"Don mistake this reality check for winsome wistfulness for the 1980. hugely more productive today than I was 35 years ago, he emphasized."
"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",2582,0.4,1,0.162,"(No subject)",0,"xerox",1,0,0,0,5,"However, the page does not get set free overnight, as Kmetz 35-plus years of e shows."
"b'https://connect.blogs.xerox.com/2017/07/07/set-the-page-free-in-the-modern-workplace-cursedly-blessed-tech/'",2585,0.4,0,0,"['Kmetz']",1,"xerox",1,0,0,1,4,"enables fle, which defines the ideal work environment, Kmetz said."
"b'https://connect.blogs.xerox.com/2017/08/02/5-lessons-from-my-internship/'",2595,0.4,1,0.138,"you",1,"xerox",1,0,0,0,5,"Come into your position with little to no e about what you be doing."
"b'https://connect.blogs.xerox.com/2017/08/02/5-lessons-from-my-internship/'",2627,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"Xerox and Xerox and Design are trademarks of Xerox Corporation in the United States and/or other countries.'"
"b'https://connect.blogs.xerox.com/2017/08/11/set-the-page-free-in-the-modern-workplace-to-automate-or-not/'",2630,0.4,1,0.203,"(No subject)",0,"xerox",1,0,0,0,5,"he said when pondering whether or not technology improved his productivity."
"b'https://connect.blogs.xerox.com/2017/08/11/set-the-page-free-in-the-modern-workplace-to-automate-or-not/'",2639,0.6,1,0.25,"I",1,"xerox",0,1,0,0,5,"email alone, I receive about 250 messages a day."
"b'https://connect.blogs.xerox.com/2017/08/11/set-the-page-free-in-the-modern-workplace-to-automate-or-not/'",2646,0.4,1,0.187,"machine",1,"xerox",1,0,0,0,5,"And yet, isn it a bit scary to allow a machine do things without being told?"
"b'https://connect.blogs.xerox.com/2017/08/11/set-the-page-free-in-the-modern-workplace-to-automate-or-not/'",2657,0.4,1,0.048,"[]",0,"xerox",1,0,0,0,5,"This is the reality that informs the Xerox view of the nature of page: Hard copy and digital information from multiple sources, in multiple forms, accessible on multiple platforms."
"b'https://connect.blogs.xerox.com/2017/08/25/set-the-page-free-in-the-modern-workplace-perfect-work-environment/'",2698,0.4,1,0.231,"['it']",1,"xerox",1,0,0,0,5,"If that not a perfect work environment, then it is nearly so."
"b'https://digitalprinting.blogs.xerox.com/2011/08/23/my-best-friend-is-the-man-wholl-get-me-a-book-i-aint-read/'",2708,0.6,1,0.647,"(No subject)",0,"xerox",0,1,0,0,5,"There no need to panic."
"b'https://digitalprinting.blogs.xerox.com/2011/08/23/my-best-friend-is-the-man-wholl-get-me-a-book-i-aint-read/'",2716,0.4,1,0.172,"['Don', 'you']",2,"xerox",1,0,0,0,5,"Don worry about all of the blog posts, web pages and emails that you read."
"b'https://digitalprinting.blogs.xerox.com/2016/11/28/thriving-in-todays-business-landscape-the-five-critical-success-factors/'",2722,0.4,0,0.066,"we",1,"xerox",1,0,0,1,4,"b'In my , we challenged the notion of the View a popular e used in business to describe seeing the big picture."
"b'https://digitalprinting.blogs.xerox.com/2016/11/28/thriving-in-todays-business-landscape-the-five-critical-success-factors/'",2729,0.4,0,0,"printers",1,"xerox",1,0,0,1,4,"The most successful printers have master these: Let spend some time talking about each one."
"b'https://digitalprinting.blogs.xerox.com/2017/02/15/personalized-printed-catalogs-with-inkjet/'",2741,0.4,0,0,"['economies', 'it', 'retailers']",3,"xerox",1,0,0,1,4,"Rather than sending static or versioned catalogs, the economies and capabilities enabled by inkjet printing are making it feasible for retailers to add personalization and relevancy to catalog covers, inserts and offers."
"b'https://digitalprinting.blogs.xerox.com/2017/02/15/personalized-printed-catalogs-with-inkjet/'",2747,0.6,1,0.065,"(No subject)",0,"xerox",0,1,0,0,5,"While the retailer employs a multichannel approach that spans online, print and retail, it is their printed catalog that represents their most critical channel 220 million copies are distributed annually with 69% of online shoppers consulting the catalog first."
"b'https://digitalprinting.blogs.xerox.com/2017/02/15/personalized-printed-catalogs-with-inkjet/'",2757,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"Xerox and Xerox and Design are trademarks of Xerox Corporation in the United States and/or other countries.'"
"b'https://digitalprinting.blogs.xerox.com/category/applications/direct-mail/page/3/'",2773,0.6,1,0.06,"['you']",1,"xerox",0,1,0,0,5,"Recap of Hunkeler Innovationdays 2013 and Xerox presence, including a look at the CiPress Single Engine Duplex and a sneak-peek at the Color 8250 Production Press Written by Dharminder Biharie Development Manager Graphic Communication, The Netherlands Would you like to be helped by a surgeon who flunked out of med school?"
"b'https://digitalprinting.blogs.xerox.com/category/applications/direct-mail/page/3/'",2776,0.4,1,0.135,"(No subject)",0,"xerox",1,0,0,0,5,"Whether you were struggling to Written By Bill Michael Analyst Corporation You know them: hearing, sight, touch, smell, taste."
"b'https://digitalprinting.blogs.xerox.com/category/business-objectives/grow-your-business-business-objectives/page/5/'",2780,0.6,1,0.137,"['Howie Fenton']",1,"xerox",0,1,0,0,5,"Howie Fenton takes a look at Evolutionary and Paradigm Shifting Technologies, which are threats and which are opportunities."
"b'https://digitalprinting.blogs.xerox.com/category/business-objectives/grow-your-business-business-objectives/page/5/'",2793,0.6,1,0.119,"['company', 'brand owners']",2,"xerox",0,1,0,1,6,"Does your company have a solution that can provide what brand owners demand SKUs proliferation, faster service, no minimum quantity requirement, target marketing to specific regions and demographics, etc?"
"b'https://digitalprinting.blogs.xerox.com/category/business-objectives/grow-your-business-business-objectives/page/5/'",2799,0.6,1,0.163,"(No subject)",0,"xerox",0,1,0,0,5,"Sales people that continue to use relationship selling will find that they get poorer results in return for a lot of hard work."
"b'https://digitalprinting.blogs.xerox.com/category/business-objectives/grow-your-business-business-objectives/page/5/'",2802,0.4,1,0.193,"relationship sellers",1,"xerox",1,0,0,0,5,"So relationship sellers will struggle to control a solid sales pipeline."
"b'https://digitalprinting.blogs.xerox.com/category/business-objectives/grow-your-business-business-objectives/page/5/'",2803,0.6,1,0.108,"(No subject)",0,"xerox",0,1,0,0,5,"They may find it very hard to achieve the targets that they have been set."
"b'https://digitalprinting.blogs.xerox.com/category/business-objectives/grow-your-business-business-objectives/page/5/'",2806,0.6,1,0.04,"(No subject)",0,"xerox",0,1,0,0,5,"Typically the right of first refusal for an inplant printer means that all the work goes to the inplant and they decide which work they will do, based on how busy they are and how their charges compare and decide if they going to do the work themselves or outsource the work."
"b'https://digitalprinting.blogs.xerox.com/category/technology-solutions/business-development/page/3/'",2817,0.6,1,0.11,"you",1,"xerox",0,1,0,0,5,"Have you ever used a quadrant model to evaluate your business offerings in terms of financial and logistical risks?"
"b'https://digitalprinting.blogs.xerox.com/category/technology-solutions/business-development/page/3/'",2818,0.4,1,0.059,"['they', 'Forbes article']",2,"xerox",1,0,0,0,5,"A look at Commodity and Logistics Products, and what they can mean for your business A recent Forbes article forecast the 7 marketing trends that would dominate 2014."
"b'https://digitalprinting.blogs.xerox.com/category/technology-solutions/business-development/page/3/'",2820,0.4,1,0.115,"sheet",1,"xerox",1,0,0,0,5,"In today -everything world, a single sheet of paper can cut through the clutter to reach marketing targets."
"b'https://digitalprinting.blogs.xerox.com/category/technology-solutions/business-development/page/3/'",2826,0.4,0,0,"['marketing service providers']",1,"xerox",1,0,0,1,4,"See how two print and marketing service providers have found growth by aggregating production volume from small and medium-sized businesses that share industry-specific marketing needs."
"b'https://digitalprinting.blogs.xerox.com/tag/business-development/page/3/'",2836,0.4,0,0,"['marketing service providers']",1,"xerox",1,0,0,1,4,"See how two print and marketing service providers have found growth by aggregating production volume from small and medium-sized businesses that share industry-specific marketing needs."
"b'https://digitalprinting.blogs.xerox.com/tag/business-development/page/3/'",2847,0.4,0,0,"['we']",1,"xerox",1,0,0,1,4,"With so much to Written by Joel Basa, e-Marketing Manager at Xerox Corporation This was a last minute addition but we covering the Digital Packaging TLW live from the Gil Hatch Written by Joel Basa, e-Marketing Manager at Xerox Corporation 188,500!"
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'",2857,0.6,1,0.169,"['print technology', 'field communication']",2,"xerox",0,1,0,0,5,"The first print technology to bridge the gap is QR codes, but some are starting to say that NFC or field communication might have greater potential than QR codes."
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'",2867,0.4,0,0,"['marketing service providers']",1,"xerox",1,0,0,1,4,"See how two print and marketing service providers have found growth by aggregating production volume from small and medium-sized businesses that share industry-specific marketing needs."
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'",2869,0.4,1,0.257,"QR Codes",1,"xerox",1,0,0,0,5,"QR Codes are everywhere, but that not necessarily a good thing."
"b'https://digitalprinting.blogs.xerox.com/tag/direct-mail/page/3/'",2871,0.4,1,0.074,"(No subject)",0,"xerox",1,0,0,0,5,"Ne time one of your clients wants to add a QR Code to a marketing piece, here are some things to watch for so their QR Code doesn end up on the ne list of QR Code Fails."
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'",2880,0.6,1,0.254,"['you', 'print']",2,"xerox",0,1,0,0,5,"b' Have you noticed how print has always been under threat?"
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'",2881,0.6,1,0.207,"(No subject)",0,"xerox",0,1,0,0,5,"And now it social media that is threatening to put an end to print."
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'",2884,0.4,1,0.13,"['Forbes article']",1,"xerox",1,0,0,0,5,"A recent Forbes article forecast the 7 marketing trends that would dominate 2014."
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'",2891,0.4,1,0.286,"['people', 'it']",2,"xerox",1,0,0,0,5,"Some people would argue that it pro."
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'",2895,0.8,1,0.123,"['readers', 'you', 'you']",3,"xerox",0,0,1,0,5,"Most readers of this blog have some connection with the print industry and if you are reading from a vantage point in sales, you probably e rejection before."
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'",2897,0.4,1,0.217,"(No subject)",0,"xerox",1,0,0,0,5,"Rather than panicking, take a look at these top reasons customers leave and use the rejection as a learning e. Undoubtedly, achieving growth is on everyone mind at the moment."
"b'https://digitalprinting.blogs.xerox.com/tag/social-media/page/3/'",2899,0.4,1,0.09,"['you', 'sales process']",2,"xerox",1,0,0,0,5,"There a good chance that prior to 2007 and 2008, you didn have to spend too much time pulling hairs over your sales process and strategy, but since then, your sales process has been more difficult to manage."
"b'https://digitalprinting.blogs.xerox.com/tag/xerox/page/3/'",2914,0.4,1,0.089,"['death', 'converts']",2,"xerox",1,0,0,0,5,"According to a Wall Street Journal article, the death of printed books may have been e. While e-book initial popularity was helped by early adopters transitioning to the medium in a concentrated period, further converts may prove harder to come by."
"b'https://enterprisematters.blogs.xerox.com/2013/12/10/wow-thats-clever-people-and-technology-work-together-to-automate-information-discovery/'",3095,0.6,1,0.046,"Inefficiency",1,"xerox",0,1,0,0,5,"Inefficiency is costly, so there a real drive to streamline and accelerate these processes by automating manual steps as far as possible and eliminating the need to move physical paper around."
"b'https://enterprisematters.blogs.xerox.com/2013/12/10/wow-thats-clever-people-and-technology-work-together-to-automate-information-discovery/'",3103,0.4,1,0.145,"['nature', 'it']",2,"xerox",1,0,0,0,5,"The nature of legal relevance makes it very difficult to narrow the field just with keyword searches."
"b'https://enterprisematters.blogs.xerox.com/2013/12/10/wow-thats-clever-people-and-technology-work-together-to-automate-information-discovery/'",3114,0.4,1,0.091,"(No subject)",0,"xerox",1,0,0,0,5,"Wherever you can reliably isolate relevant files through keyword searches or through their structure, you got a potential use case."
"b'https://enterprisematters.blogs.xerox.com/2013/12/10/wow-thats-clever-people-and-technology-work-together-to-automate-information-discovery/'",3116,0.4,0,0,"['It', 'we']",2,"xerox",1,0,0,1,4,"It still early days for this technology so we actively e potential use cases with customers."
"b'https://enterprisematters.blogs.xerox.com/2014/03/28/an-it-managers-byod-blueprint/'",3131,0.4,1,0.081,"(No subject)",0,"xerox",1,0,0,0,5,"We had to e that we reserved the right to fully wipe any personal device used to access company data or apps if it ever goes missing."
"b'https://enterprisematters.blogs.xerox.com/2014/03/28/an-it-managers-byod-blueprint/'",3134,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"Xerox and Xerox and Design are trademarks of Xerox Corporation in the United States and/or other countries.'"
"b'https://enterprisematters.blogs.xerox.com/2016/05/19/banking-a-better-customer-experience-starts-on-the-inside/'",3148,0.4,1,0.136,"b'The banking industry",1,"xerox",1,0,0,0,5,"b'The banking industry continues to be one of the most paper-bound industries, leading to repetitive and error-prone data entry, hard-to-find documents, and a lack of secure and auditable records."
"b'https://enterprisematters.blogs.xerox.com/2016/05/19/banking-a-better-customer-experience-starts-on-the-inside/'",3149,0.4,1,0.121,"['Digital technology', 'it', 'banks']",3,"xerox",1,0,0,0,5,"Digital technology has disrupted customer e for banking, and increasing regulatory constraints, cost pressures, and legacy systems are making it hard for traditional banks to keep up with the evolution."
"b'https://enterprisematters.blogs.xerox.com/2016/05/19/reinvesting-in-students-with-automation-solutions-for-colleges-and-universities/'",3159,0.4,1,0.064,"['universities', 'students']",2,"xerox",1,0,0,0,5,"These document-intensive processes that dominate universities across the country stand in stark contrast to the increasingly fast-paced, digital world in which students live."
"b'https://enterprisematters.blogs.xerox.com/2016/05/19/reinvesting-in-students-with-automation-solutions-for-colleges-and-universities/'",3162,0.4,0,0.051,"['Xerox']",1,"xerox",1,0,0,1,4,"Xerox is addressing this challenge with the release of seven new Xerox workflow solutions for higher education that transform repetitive, error-prone and tedious tasks into highly accurate and automated processes that save time and money."
"b'https://enterprisematters.blogs.xerox.com/2016/05/19/reinvesting-in-students-with-automation-solutions-for-colleges-and-universities/'",3165,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"Xerox and Xerox and Design are trademarks of Xerox Corporation in the United States and/or other countries.'"
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'",3178,0.4,1,0.16,"(No subject)",0,"xerox",1,0,0,0,5,"Research from says that US companies lose an estimated $41 billion every year after a bad customer e. Additionally, almost half of US consumers will take their business elsewhere after e less than adequate customer service."
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'",3183,0.4,1,0.119,"['We', 'companies']",2,"xerox",1,0,0,2,6,"We, the customers, are living in a digital age and are demanding companies do the same."
"b'https://enterprisematters.blogs.xerox.com/2016/11/29/the-customers-king-seven-ways-to-get-the-king-on-your-side/'",3184,0.4,1,0.13,"['technology', 'companies']",2,"xerox",1,0,0,1,6,"As technology evolves, many companies risk being left behind by relying on outdated, paper-intensive processes."
"b'https://latam-en.news.xerox.com/en-mf/2015/06/23/updates-to-xerox-connectkey-for-docushare-and-sharepoint-offer-a-seamless-document-capture-experience-on-the-go/'",3198,0.4,1,0.07,"(No subject)",0,"xerox",1,0,0,0,5,"But unlike traditional software, ConnectKey tools do not require a dedicated server, PC or IT resource they are serverless solutions that can be downloaded to a ConnectKey enabled MFP via USB or CentreWare Internet Services."
"b'https://newsroom.hawaiianairlines.com/releases/hawaiian-airlines-names-casey-vice-chairman-and-c-e-o-e-v-p-robert-w-zoller-named-president-and-chief-operating-officer'",3213,0.2,0,0,"company",1,"hawaiianairlines",1,0,0,1,4,"b', the company elevated E Vice President - Operations and Service Robert W. Zoller to the position of President and Chief Operating Officer."
"b'https://smallbusinesssolutions.blogs.xerox.com/2011/11/17/the-feel-of-paper/'",3247,0.4,1,0.17,"you",1,"xerox",1,0,0,0,5,"And you want that piece to last, not crinkle like a newspaper."
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3280,0.6,1,0.168,"(No subject)",0,"xerox",0,1,0,0,5,"Xerox eConciege, a cloud-based solution, designed to check the toner, ink, waste cartridges and fusers in your networked and (MFPs) and replenish those supplies when low."
"b'https://smallbusinesssolutions.blogs.xerox.com/2012/09/04/make-office-life-easier-with-easy-printer-supplies-ordering-and-free-lifetime-service/'",3287,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"Xerox and Xerox and Design are trademarks of Xerox Corporation in the United States and/or other countries.'"
"b'https://smallbusinesssolutions.blogs.xerox.com/2015/01/22/growing-your-business-in-2015-how-to-tell-whether-youre-setting-the-right-goals/'",3289,0.4,1,0.085,"(No subject)",0,"xerox",1,0,0,0,5,"It a lofty goal, and unless it is paired with specific aims and objectives, also a vague one."
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3325,0.4,1,0.244,"(No subject)",0,"xerox",1,0,0,0,5,"b'Running out of be a frustrating cause of downtime in your ."
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3329,0.4,1,0.259,"MFP",1,"xerox",1,0,0,0,5,"Is your MFP running low on toner?"
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3333,0.4,1,0.165,"['you']",1,"xerox",1,0,0,0,5,"Not only that, but you can check the status of other supplies too like your drums or waste cartridge!"
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3341,0.6,1,0.104,"C405 Color Multifunction Printer",1,"xerox",0,1,0,0,5,"The C405 Color Multifunction Printer includes this capability, as indicated by the row of icons in the lower right corner."
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3349,0.4,1,0.296,"toner levels",1,"xerox",1,0,0,0,5,"So, are your toner levels low?"
"b'https://smallbusinesssolutions.blogs.xerox.com/2017/09/11/how-to-check-the-toner-level-in-your-printer/'",3353,0.4,0,0,"Xerox",1,"xerox",1,0,0,1,4,"Xerox and Xerox and Design are trademarks of Xerox Corporation in the United States and/or other countries.'"
"b'https://www.blackstone.com/media/press-releases/blackstone-purchase-of-new-skies-satellites-granted-early-termination-of-hsr-waiting-period'",3370,0.2,1,0.154,"You",1,"blackstone",1,0,0,0,5,"You will also be able to refuse the installation of certain cookies."
"b'https://www.caesars.com/caesars-palace/things-to-do/omnia-nightclub?icml=lasvegasblog_CNW_Nightlife_CLV'",3384,0.4,1,0.247,"(No subject)",0,"caesars",1,0,0,0,5,"Time to let loose and be a little wild."
"b'https://www.caesars.com/planet-hollywood/restaurants/pin-up-pizza?icml=lasvegasblog_CNW_Restaurants_PHV'",3413,0.6,1,0.189,"['You', 'slice']",2,"caesars",0,1,0,0,5,"You can request to have the slice cut in two."
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3459,0.6,1,0.2,"(No subject)",0,"citrix",0,1,0,0,5,"In honor of our 25; anniversary, help us meet our goal of packaging 25,000 meals to alleviate hunger and end the cycle of poverty for the worlds most vulnerable."
"b'https://www.citrix.com/blogs/2014/04/13/are-you-willing-to-simply-serve-synergy-this-year/'",3467,0.4,0,0,"us",1,"citrix",1,0,0,1,4,"Learn more about our corporate citizenship efforts ; and help us change the world!"
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3477,0.4,1,0.095,"data",1,"citrix",1,0,0,0,5,";In the modern conte, sensitive data, from credit card numbers to patient health information to social networking details, need protection when transmitted across an insecure network."
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3485,0.4,1,0.138,"(No subject)",0,"citrix",1,0,0,0,5,";SSL 3.0 and TLS 1.0 both have vulnerabilities in their implementation."
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3486,0.6,1,0.321,"(No subject)",0,"citrix",0,1,0,0,5,"These vulnerabilities were e by various attacks like POODLE and BEAST."
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3487,0.4,1,0.182,"(No subject)",0,"citrix",1,0,0,0,5,"SSL 3.0 is becoming obsolete now and TLS 1.0 is not secure enough considering the advancement in processing and computing power."
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3488,0.4,1,0.193,"(No subject)",0,"citrix",1,0,0,0,5,"Large ciphers can also be broken now which were practically impossible to do earlier."
"b'https://www.citrix.com/blogs/2015/05/13/beat-the-fud-tls-1-2-is-here-on-the-netscaler-mpx-fips-platform/'",3494,0.4,1,0.102,"(No subject)",0,"citrix",1,0,0,0,5,"So, beat the trepidation, unsureness and dilemma and start using TLS 1.1/1.2 with NetScaler FIPS appliances."
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3503,0.2,1,0.093,"['I']",1,"citrix",1,0,0,0,5,"While I am no e in the regulations that surround this, there is a requirement to provide inmates access to legal documents and educational classes."
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3509,0.2,1,0.155,"(No subject)",0,"citrix",1,0,0,0,5,"Each prison managed their own law library with hardbound books that needed to be updated on an annual basis."
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3511,0.4,1,0.133,"cost savings",1,"citrix",1,0,0,0,5,"Initial cost savings were in e of $200k per year for the law libraries alone."
"b'https://www.citrix.com/blogs/2015/10/08/government-case-study-department-of-corrections/'",3514,0.4,1,0.172,"(No subject)",0,"citrix",1,0,0,0,5,"Policies can be applied to block access to search tools, command prompt, registry settings, etc."
"b'https://www.citrix.com/blogs/2016/04/19/growth-spurt-is-just-one-benefit-of-partners-citrix-centric-strategy/'",3545,0.4,0,0,"Entisys",1,"citrix",1,0,0,1,4,";Entisys takes a novel approach by working closely with ;."
"b'https://www.citrix.com/blogs/2016/12/14/why-citrix-is-the-choice-for-healthcare/'",3569,0.4,0,0.16,"['We']",1,"citrix",1,0,0,1,4,"; We understand that NHS trusts face both clinical and financial pressures."
